Invoice ID,Date,Time,Product line,Product_Name,Unit price,Quantity,Sales,Transaction_Type,Current_Stock
247-11-2470,2019-03-01,4:23:00 PM,Fashion accessories,Ikat Pinggang Hitam,45000,4,180000,OUT (Penjualan),75
220-28-1851,2019-03-01,6:14:00 PM,Home and lifestyle,Sapu Lantai,25000,2,50000,OUT (Penjualan),134
339-96-8318,2019-03-01,7:49:00 PM,Fashion accessories,Topi Baseball,35000,7,245000,OUT (Penjualan),122
238-45-6950,2019-03-01,8:03:00 PM,Food and beverages,Kopi Kapal Api,1500,1,1500,OUT (Penjualan),66
878-30-2331,2019-03-02,11:22:00 AM,Sports and travel,Jas Hujan,65000,10,650000,OUT (Penjualan),80
636-98-3364,2019-03-02,12:36:00 PM,Electronic accessories,Charger HP,45000,3,135000,OUT (Penjualan),98
640-48-5028,2019-03-02,12:40:00 PM,Home and lifestyle,Lampu LED Philips,35000,9,315000,OUT (Penjualan),92
225-98-1496,2019-03-02,1:01:00 PM,Fashion accessories,Dompet Lipat,60000,3,180000,OUT (Penjualan),56
576-31-4774,2019-03-02,1:10:00 PM,Health and beauty,Shampo Clear,28000,3,84000,OUT (Penjualan),152
725-54-0677,2019-03-02,1:50:00 PM,Health and beauty,Pasta Gigi Pepsodent,15000,7,105000,OUT (Penjualan),132
565-67-6697,2019-03-02,2:16:00 PM,Home and lifestyle,Sapu Lantai,25000,9,225000,OUT (Penjualan),125
860-73-6466,2019-03-02,4:16:00 PM,Sports and travel,Matras Yoga,85000,2,170000,OUT (Penjualan),73
607-76-6216,2019-03-02,4:35:00 PM,Fashion accessories,Kaos Kaki Polos,15000,5,75000,OUT (Penjualan),88
408-26-9866,2019-03-02,4:42:00 PM,Sports and travel,Jas Hujan,65000,7,455000,OUT (Penjualan),73
303-96-2227,2019-03-02,5:16:00 PM,Home and lifestyle,Lampu LED Philips,35000,10,350000,OUT (Penjualan),82
549-59-1358,2019-03-02,5:36:00 PM,Sports and travel,Kacamata Renang,50000,3,150000,OUT (Penjualan),72
720-72-2436,2019-03-02,6:14:00 PM,Food and beverages,Minyak Goreng 2L,32000,4,128000,OUT (Penjualan),75
172-42-8274,2019-03-02,6:18:00 PM,Electronic accessories,Kabel Data Type-C,35000,2,70000,OUT (Penjualan),49
346-84-3103,2019-03-02,7:26:00 PM,Electronic accessories,Powerbank 10000mAh,120000,5,600000,OUT (Penjualan),102
825-94-5922,2019-03-02,7:26:00 PM,Sports and travel,Matras Yoga,85000,2,170000,OUT (Penjualan),71
817-69-8206,2019-03-02,7:42:00 PM,Electronic accessories,Kabel Data Type-C,35000,9,315000,OUT (Penjualan),40
883-17-4236,2019-03-02,7:44:00 PM,Sports and travel,Kacamata Renang,50000,2,100000,OUT (Penjualan),70
302-15-2162,2019-03-03,10:54:00 AM,Health and beauty,Sabun Cair Lifebuoy,25000,6,150000,OUT (Penjualan),86
234-03-4040,2019-03-03,12:25:00 PM,Food and beverages,Indomie Goreng,3500,10,35000,OUT (Penjualan),108
777-82-7220,2019-03-03,1:01:00 PM,Home and lifestyle,Pewangi Ruangan,18000,8,144000,OUT (Penjualan),95
631-41-3108,2019-03-03,1:23:00 PM,Home and lifestyle,Lampu LED Philips,35000,7,245000,OUT (Penjualan),75
211-05-0490,2019-03-03,1:42:00 PM,Electronic accessories,Charger HP,45000,5,225000,OUT (Penjualan),93
861-77-0145,2019-03-03,2:30:00 PM,Electronic accessories,Powerbank 10000mAh,120000,10,1200000,OUT (Penjualan),92
568-88-3448,2019-03-03,3:09:00 PM,Health and beauty,Shampo Clear,28000,1,28000,OUT (Penjualan),151
175-54-2529,2019-03-03,5:01:00 PM,Food and beverages,Beras 5kg,65000,8,520000,OUT (Penjualan),50
468-99-7231,2019-03-03,5:36:00 PM,Home and lifestyle,Sapu Lantai,25000,8,200000,OUT (Penjualan),117
305-14-0245,2019-03-03,7:00:00 PM,Home and lifestyle,Deterjen Rinso,22000,8,176000,OUT (Penjualan),105
733-33-4967,2019-03-03,7:17:00 PM,Electronic accessories,Powerbank 10000mAh,120000,8,960000,OUT (Penjualan),84
324-41-6833,2019-03-03,7:30:00 PM,Electronic accessories,Earphone TWS,150000,8,1200000,OUT (Penjualan),74
651-96-5970,2019-03-03,8:06:00 PM,Fashion accessories,Topi Baseball,35000,1,35000,OUT (Penjualan),121
610-46-4100,2019-03-03,8:31:00 PM,Health and beauty,Sabun Cair Lifebuoy,25000,7,175000,OUT (Penjualan),79
276-75-6884,2019-03-04,10:05:00 AM,Health and beauty,Pasta Gigi Pepsodent,15000,3,45000,OUT (Penjualan),129
221-25-5073,2019-03-04,10:39:00 AM,Food and beverages,Minyak Goreng 2L,32000,4,128000,OUT (Penjualan),71
586-25-0848,2019-03-04,11:19:00 AM,Sports and travel,Matras Yoga,85000,7,595000,OUT (Penjualan),64
759-29-9521,2019-03-04,11:27:00 AM,Fashion accessories,Kaos Kaki Polos,15000,9,135000,OUT (Penjualan),79
227-50-3718,2019-03-04,12:23:00 PM,Health and beauty,Sabun Cair Lifebuoy,25000,5,125000,OUT (Penjualan),74
689-05-1884,2019-03-04,12:44:00 PM,Health and beauty,Sabun Cair Lifebuoy,25000,10,250000,OUT (Penjualan),64
667-92-0055,2019-03-04,3:02:00 PM,Health and beauty,Pasta Gigi Pepsodent,15000,6,90000,OUT (Penjualan),123
558-60-5016,2019-03-04,3:27:00 PM,Home and lifestyle,Lampu LED Philips,35000,9,315000,OUT (Penjualan),66
320-49-6392,2019-03-04,3:44:00 PM,Electronic accessories,Charger HP,45000,1,45000,OUT (Penjualan),92
346-12-3257,2019-03-04,4:28:00 PM,Electronic accessories,Kabel Data Type-C,35000,9,315000,OUT (Penjualan),31
256-08-8343,2019-03-04,7:48:00 PM,Home and lifestyle,Sapu Lantai,25000,4,100000,OUT (Penjualan),113
228-96-1411,2019-03-04,8:39:00 PM,Food and beverages,Minyak Goreng 2L,32000,8,256000,OUT (Penjualan),63
371-85-5789,2019-03-05,10:40:00 AM,Health and beauty,Sabun Cair Lifebuoy,25000,3,75000,OUT (Penjualan),61
291-32-1427,2019-03-05,12:29:00 PM,Fashion accessories,Kaos Kaki Polos,15000,5,75000,OUT (Penjualan),74
793-10-3222,2019-03-05,1:30:00 PM,Health and beauty,Skincare Wardah,55000,6,330000,OUT (Penjualan),83
148-82-2527,2019-03-05,1:44:00 PM,Home and lifestyle,Deterjen Rinso,22000,10,220000,OUT (Penjualan),95
730-50-9884,2019-03-05,2:31:00 PM,Sports and travel,Jas Hujan,65000,7,455000,OUT (Penjualan),66
829-49-1914,2019-03-05,4:24:00 PM,Food and beverages,Beras 5kg,65000,10,650000,OUT (Penjualan),40
655-07-2265,2019-03-05,4:38:00 PM,Electronic accessories,Charger HP,45000,3,135000,OUT (Penjualan),89
755-12-3214,2019-03-05,5:07:00 PM,Fashion accessories,Topi Baseball,35000,5,175000,OUT (Penjualan),116
848-42-2560,2019-03-05,5:43:00 PM,Fashion accessories,Topi Baseball,35000,2,70000,OUT (Penjualan),114
174-64-0215,2019-03-05,5:49:00 PM,Sports and travel,Jas Hujan,65000,10,650000,OUT (Penjualan),56
102-77-2261,2019-03-05,6:02:00 PM,Health and beauty,Sabun Cair Lifebuoy,25000,7,175000,OUT (Penjualan),54
733-01-9107,2019-03-05,6:14:00 PM,Home and lifestyle,Lampu LED Philips,35000,6,210000,OUT (Penjualan),60
510-95-6347,2019-03-05,6:17:00 PM,Food and beverages,Indomie Goreng,3500,3,10500,OUT (Penjualan),105
433-75-6987,2019-03-05,7:06:00 PM,Health and beauty,Skincare Wardah,55000,7,385000,OUT (Penjualan),76
593-14-4239,2019-03-05,7:40:00 PM,Home and lifestyle,Pewangi Ruangan,18000,8,144000,OUT (Penjualan),87
895-66-0685,2019-03-05,7:46:00 PM,Food and beverages,Indomie Goreng,3500,3,10500,OUT (Penjualan),102
608-04-3797,2019-03-05,8:24:00 PM,Health and beauty,Sabun Cair Lifebuoy,25000,8,200000,OUT (Penjualan),46
885-17-6250,2019-03-06,10:36:00 AM,Health and beauty,Pasta Gigi Pepsodent,15000,1,15000,OUT (Penjualan),122
883-69-1285,2019-03-06,11:55:00 AM,Fashion accessories,Topi Baseball,35000,2,70000,OUT (Penjualan),112
199-75-8169,2019-03-06,12:27:00 PM,Sports and travel,Matras Yoga,85000,10,850000,OUT (Penjualan),54
254-31-0042,2019-03-06,12:46:00 PM,Electronic accessories,Powerbank 10000mAh,120000,9,1080000,OUT (Penjualan),75
523-38-0215,2019-03-06,1:29:00 PM,Home and lifestyle,Sapu Lantai,25000,1,25000,OUT (Penjualan),112
468-01-2051,2019-03-06,1:46:00 PM,Food and beverages,Beras 5kg,65000,7,455000,OUT (Penjualan),33
262-47-2794,2019-03-06,3:07:00 PM,Home and lifestyle,Lampu LED Philips,35000,8,280000,OUT (Penjualan),52
149-15-7606,2019-03-06,3:31:00 PM,Sports and travel,Matras Yoga,85000,9,765000,OUT (Penjualan),45
783-09-1637,2019-03-06,6:13:00 PM,Sports and travel,Botol Minum Tumblr,40000,5,200000,OUT (Penjualan),154
802-70-5316,2019-03-06,8:34:00 PM,Sports and travel,Matras Yoga,85000,6,510000,OUT (Penjualan),39
715-20-1673,2019-03-06,8:57:00 PM,Electronic accessories,Kabel Data Type-C,35000,5,175000,OUT (Penjualan),26
399-69-4630,2019-03-07,10:23:00 AM,Electronic accessories,Charger HP,45000,6,270000,OUT (Penjualan),83
643-38-7867,2019-03-07,11:44:00 AM,Home and lifestyle,Pewangi Ruangan,18000,1,18000,OUT (Penjualan),86
242-55-6721,2019-03-07,11:49:00 AM,Home and lifestyle,Pewangi Ruangan,18000,2,36000,OUT (Penjualan),84
423-64-4619,2019-03-07,1:12:00 PM,Health and beauty,Pasta Gigi Pepsodent,15000,9,135000,OUT (Penjualan),113
307-85-2293,2019-03-07,1:58:00 PM,Home and lifestyle,Deterjen Rinso,22000,5,110000,OUT (Penjualan),90
821-07-3596,2019-03-07,2:53:00 PM,Fashion accessories,Topi Baseball,35000,4,140000,OUT (Penjualan),108
598-47-9715,2019-03-07,4:54:00 PM,Electronic accessories,Charger HP,45000,4,180000,OUT (Penjualan),79
748-45-2862,2019-03-07,6:35:00 PM,Home and lifestyle,Pewangi Ruangan,18000,4,72000,OUT (Penjualan),80
471-41-2823,2019-03-07,8:37:00 PM,Food and beverages,Indomie Goreng,3500,2,7000,OUT (Penjualan),100
226-31-3081,2019-03-08,10:29:00 AM,Electronic accessories,Charger HP,45000,5,225000,OUT (Penjualan),74
325-77-6186,2019-03-08,10:53:00 AM,Home and lifestyle,Sapu Lantai,25000,10,250000,OUT (Penjualan),102
563-91-7120,2019-03-08,1:21:00 PM,Fashion accessories,Topi Baseball,35000,5,175000,OUT (Penjualan),103
364-33-8584,2019-03-08,3:27:00 PM,Food and beverages,Kopi Kapal Api,1500,5,7500,OUT (Penjualan),61
345-08-4992,2019-03-08,3:37:00 PM,Home and lifestyle,Sapu Lantai,25000,6,150000,OUT (Penjualan),96
483-71-1164,2019-03-08,4:43:00 PM,Health and beauty,Pasta Gigi Pepsodent,15000,6,90000,OUT (Penjualan),107
574-57-9721,2019-03-08,4:53:00 PM,Food and beverages,Kopi Kapal Api,1500,2,3000,OUT (Penjualan),59
458-41-1477,2019-03-08,5:11:00 PM,Health and beauty,Pasta Gigi Pepsodent,15000,6,90000,OUT (Penjualan),101
632-90-0281,2019-03-08,8:01:00 PM,Fashion accessories,Topi Baseball,35000,10,350000,OUT (Penjualan),93
549-96-4200,2019-03-08,8:15:00 PM,Food and beverages,Beras 5kg,65000,4,260000,OUT (Penjualan),29
594-34-4444,2019-03-08,8:38:00 PM,Electronic accessories,Earphone TWS,150000,1,150000,OUT (Penjualan),73
360-39-5055,2019-03-09,10:17:00 AM,Sports and travel,Jas Hujan,65000,5,325000,OUT (Penjualan),51
299-29-0180,2019-03-09,10:54:00 AM,Home and lifestyle,Sapu Lantai,25000,7,175000,OUT (Penjualan),89
277-35-5865,2019-03-09,11:23:00 AM,Food and beverages,Kopi Kapal Api,1500,9,13500,OUT (Penjualan),50
816-57-2053,2019-03-09,12:37:00 PM,Sports and travel,Matras Yoga,85000,2,170000,OUT (Penjualan),37
308-47-4913,2019-03-09,12:45:00 PM,Sports and travel,Kacamata Renang,50000,10,500000,OUT (Penjualan),60
652-43-6591,2019-03-09,1:18:00 PM,Fashion accessories,Topi Baseball,35000,8,280000,OUT (Penjualan),85
127-47-6963,2019-03-09,1:53:00 PM,Health and beauty,Pasta Gigi Pepsodent,15000,4,60000,OUT (Penjualan),97
616-87-0016,2019-03-09,2:36:00 PM,Fashion accessories,Dompet Lipat,60000,7,420000,OUT (Penjualan),49
268-27-6179,2019-03-09,2:57:00 PM,Fashion accessories,Kaos Kaki Polos,15000,8,120000,OUT (Penjualan),66
489-64-4354,2019-03-09,3:36:00 PM,Fashion accessories,Dompet Lipat,60000,1,60000,OUT (Penjualan),48
529-56-3974,2019-03-09,5:03:00 PM,Electronic accessories,Powerbank 10000mAh,120000,4,480000,OUT (Penjualan),71
219-22-9386,2019-03-09,5:26:00 PM,Sports and travel,Botol Minum Tumblr,40000,9,360000,OUT (Penjualan),145
132-32-9879,2019-03-09,6:00:00 PM,Electronic accessories,Charger HP,45000,4,180000,OUT (Penjualan),70
841-35-6630,2019-03-09,6:21:00 PM,Electronic accessories,Earphone TWS,150000,6,900000,OUT (Penjualan),67
157-13-5295,2019-03-09,6:24:00 PM,Health and beauty,Skincare Wardah,55000,10,550000,OUT (Penjualan),66
815-11-1168,2019-03-09,7:09:00 PM,Food and beverages,Beras 5kg,65000,5,325000,OUT (Penjualan),24
189-17-4241,2019-03-10,12:17:00 PM,Fashion accessories,Topi Baseball,35000,2,70000,OUT (Penjualan),83
607-65-2441,2019-03-10,12:39:00 PM,Health and beauty,Pasta Gigi Pepsodent,15000,10,150000,OUT (Penjualan),87
596-42-3999,2019-03-10,2:04:00 PM,Food and beverages,Indomie Goreng,3500,7,24500,OUT (Penjualan),93
246-55-6923,2019-03-10,3:06:00 PM,Home and lifestyle,Lampu LED Philips,35000,9,315000,OUT (Penjualan),43
453-12-7053,2019-03-10,5:38:00 PM,Fashion accessories,Topi Baseball,35000,3,105000,OUT (Penjualan),80
156-20-0370,2019-03-10,6:10:00 PM,Electronic accessories,Charger HP,45000,1,45000,OUT (Penjualan),69
668-90-8900,2019-03-10,6:44:00 PM,Home and lifestyle,Sapu Lantai,25000,7,175000,OUT (Penjualan),82
696-90-2548,2019-03-10,6:55:00 PM,Sports and travel,Matras Yoga,85000,3,255000,OUT (Penjualan),34
790-29-1172,2019-03-10,6:59:00 PM,Food and beverages,Beras 5kg,65000,3,195000,OUT (Penjualan),21
129-29-8530,2019-03-10,7:15:00 PM,Sports and travel,Kacamata Renang,50000,5,250000,OUT (Penjualan),55
239-48-4278,2019-03-10,7:35:00 PM,Food and beverages,Indomie Goreng,3500,7,24500,OUT (Penjualan),86
745-74-0715,2019-03-10,8:46:00 PM,Electronic accessories,Earphone TWS,150000,2,300000,OUT (Penjualan),65
RESTOCK-790,2019-03-11,06:00:00 AM,Food and beverages,Beras 5kg,65000,150,0,IN (Barang Masuk),171
656-95-9349,2019-03-11,11:03:00 AM,Health and beauty,Skincare Wardah,55000,7,385000,OUT (Penjualan),59
448-81-5016,2019-03-11,12:01:00 PM,Health and beauty,Pasta Gigi Pepsodent,15000,2,30000,OUT (Penjualan),85
749-81-8133,2019-03-11,12:04:00 PM,Fashion accessories,Dompet Lipat,60000,4,240000,OUT (Penjualan),44
721-86-6247,2019-03-11,12:55:00 PM,Home and lifestyle,Lampu LED Philips,35000,8,280000,OUT (Penjualan),35
892-05-6689,2019-03-11,1:28:00 PM,Home and lifestyle,Pewangi Ruangan,18000,5,90000,OUT (Penjualan),75
689-16-9784,2019-03-11,1:37:00 PM,Food and beverages,Beras 5kg,65000,6,390000,OUT (Penjualan),165
319-50-3348,2019-03-11,3:30:00 PM,Home and lifestyle,Pewangi Ruangan,18000,2,36000,OUT (Penjualan),73
891-58-8335,2019-03-11,3:53:00 PM,Sports and travel,Jas Hujan,65000,7,455000,OUT (Penjualan),44
584-86-7256,2019-03-11,4:07:00 PM,Sports and travel,Jas Hujan,65000,7,455000,OUT (Penjualan),37
704-20-4138,2019-03-11,6:58:00 PM,Health and beauty,Pasta Gigi Pepsodent,15000,7,105000,OUT (Penjualan),78
214-30-2776,2019-03-11,7:44:00 PM,Electronic accessories,Powerbank 10000mAh,120000,5,600000,OUT (Penjualan),66
RESTOCK-807,2019-03-12,06:00:00 AM,Electronic accessories,Kabel Data Type-C,35000,150,0,IN (Barang Masuk),176
427-45-9297,2019-03-12,11:01:00 AM,Home and lifestyle,Lampu LED Philips,35000,7,245000,OUT (Penjualan),28
152-08-9985,2019-03-12,12:09:00 PM,Health and beauty,Shampo Clear,28000,9,252000,OUT (Penjualan),142
253-12-6086,2019-03-12,12:43:00 PM,Sports and travel,Botol Minum Tumblr,40000,7,280000,OUT (Penjualan),138
545-46-3100,2019-03-12,1:52:00 PM,Electronic accessories,Charger HP,45000,3,135000,OUT (Penjualan),66
565-17-3836,2019-03-12,2:21:00 PM,Health and beauty,Shampo Clear,28000,4,112000,OUT (Penjualan),138
719-76-3868,2019-03-12,4:30:00 PM,Food and beverages,Beras 5kg,65000,4,260000,OUT (Penjualan),161
573-10-3877,2019-03-12,4:46:00 PM,Health and beauty,Sabun Cair Lifebuoy,25000,1,25000,OUT (Penjualan),45
266-20-6657,2019-03-12,7:39:00 PM,Food and beverages,Kopi Kapal Api,1500,7,10500,OUT (Penjualan),43
276-54-0879,2019-03-12,7:53:00 PM,Sports and travel,Botol Minum Tumblr,40000,4,160000,OUT (Penjualan),134
699-01-4164,2019-03-12,7:58:00 PM,Health and beauty,Sabun Cair Lifebuoy,25000,4,100000,OUT (Penjualan),41
651-61-0874,2019-03-12,8:04:00 PM,Home and lifestyle,Sapu Lantai,25000,4,100000,OUT (Penjualan),78
120-06-4233,2019-03-12,8:36:00 PM,Electronic accessories,Kabel Data Type-C,35000,6,210000,OUT (Penjualan),170
585-03-5943,2019-03-13,11:46:00 AM,Health and beauty,Shampo Clear,28000,10,280000,OUT (Penjualan),128
137-74-8729,2019-03-13,12:47:00 PM,Fashion accessories,Dompet Lipat,60000,8,480000,OUT (Penjualan),36
173-57-2300,2019-03-13,12:51:00 PM,Sports and travel,Jas Hujan,65000,2,130000,OUT (Penjualan),35
316-01-3952,2019-03-13,2:16:00 PM,Food and beverages,Minyak Goreng 2L,32000,5,160000,OUT (Penjualan),58
584-66-4073,2019-03-13,3:45:00 PM,Fashion accessories,Dompet Lipat,60000,1,60000,OUT (Penjualan),35
877-22-3308,2019-03-13,4:40:00 PM,Health and beauty,Shampo Clear,28000,10,280000,OUT (Penjualan),118
655-85-5130,2019-03-13,7:22:00 PM,Fashion accessories,Kaos Kaki Polos,15000,4,60000,OUT (Penjualan),62
101-17-6199,2019-03-13,7:44:00 PM,Food and beverages,Minyak Goreng 2L,32000,7,224000,OUT (Penjualan),51
686-41-0932,2019-03-13,7:48:00 PM,Fashion accessories,Dompet Lipat,60000,2,120000,OUT (Penjualan),33
336-78-2147,2019-03-13,7:52:00 PM,Home and lifestyle,Pewangi Ruangan,18000,8,144000,OUT (Penjualan),65
RESTOCK-819,2019-03-14,06:00:00 AM,Fashion accessories,Dompet Lipat,60000,150,0,IN (Barang Masuk),173
379-17-6588,2019-03-14,11:07:00 AM,Fashion accessories,Dompet Lipat,60000,10,600000,OUT (Penjualan),23
210-30-7976,2019-03-14,11:16:00 AM,Fashion accessories,Dompet Lipat,60000,4,240000,OUT (Penjualan),169
442-48-3607,2019-03-14,11:21:00 AM,Food and beverages,Beras 5kg,65000,2,130000,OUT (Penjualan),159
189-52-0236,2019-03-14,12:07:00 PM,Electronic accessories,Earphone TWS,150000,7,1050000,OUT (Penjualan),58
174-75-0888,2019-03-14,12:32:00 PM,Electronic accessories,Charger HP,45000,9,405000,OUT (Penjualan),57
457-12-0244,2019-03-14,1:49:00 PM,Sports and travel,Matras Yoga,85000,6,510000,OUT (Penjualan),28
169-52-4504,2019-03-14,2:13:00 PM,Electronic accessories,Kabel Data Type-C,35000,3,105000,OUT (Penjualan),167
139-32-4183,2019-03-14,2:19:00 PM,Sports and travel,Kacamata Renang,50000,9,450000,OUT (Penjualan),46
628-90-8624,2019-03-14,2:41:00 PM,Health and beauty,Shampo Clear,28000,10,280000,OUT (Penjualan),108
722-13-2115,2019-03-14,3:36:00 PM,Sports and travel,Botol Minum Tumblr,40000,1,40000,OUT (Penjualan),133
499-27-7781,2019-03-14,4:45:00 PM,Food and beverages,Indomie Goreng,3500,8,28000,OUT (Penjualan),78
558-80-4082,2019-03-14,5:20:00 PM,Electronic accessories,Powerbank 10000mAh,120000,7,840000,OUT (Penjualan),59
808-65-0703,2019-03-14,5:22:00 PM,Home and lifestyle,Sapu Lantai,25000,4,100000,OUT (Penjualan),74
730-70-9830,2019-03-14,5:54:00 PM,Home and lifestyle,Deterjen Rinso,22000,6,132000,OUT (Penjualan),84
840-19-2096,2019-03-14,6:10:00 PM,Electronic accessories,Charger HP,45000,5,225000,OUT (Penjualan),52
115-99-4379,2019-03-14,7:02:00 PM,Fashion accessories,Kaos Kaki Polos,15000,7,105000,OUT (Penjualan),55
122-61-9553,2019-03-14,7:33:00 PM,Electronic accessories,Earphone TWS,150000,9,1350000,OUT (Penjualan),49
373-09-4567,2019-03-14,8:35:00 PM,Food and beverages,Minyak Goreng 2L,32000,10,320000,OUT (Penjualan),41
RESTOCK-844,2019-03-15,06:00:00 AM,Sports and travel,Matras Yoga,85000,150,0,IN (Barang Masuk),178
595-11-5460,2019-03-15,10:12:00 AM,Health and beauty,Shampo Clear,28000,2,56000,OUT (Penjualan),106
760-54-1821,2019-03-15,10:26:00 AM,Home and lifestyle,Deterjen Rinso,22000,9,198000,OUT (Penjualan),75
359-94-5395,2019-03-15,10:50:00 AM,Health and beauty,Sabun Cair Lifebuoy,25000,1,25000,OUT (Penjualan),40
542-41-0513,2019-03-15,11:57:00 AM,Electronic accessories,Charger HP,45000,4,180000,OUT (Penjualan),48
273-16-6619,2019-03-15,12:20:00 PM,Home and lifestyle,Deterjen Rinso,22000,2,44000,OUT (Penjualan),73
585-11-6748,2019-03-15,1:05:00 PM,Sports and travel,Kacamata Renang,50000,3,150000,OUT (Penjualan),43
154-87-7367,2019-03-15,2:04:00 PM,Home and lifestyle,Pewangi Ruangan,18000,8,144000,OUT (Penjualan),57
565-91-4567,2019-03-15,2:38:00 PM,Health and beauty,Pasta Gigi Pepsodent,15000,8,120000,OUT (Penjualan),70
361-59-0574,2019-03-15,2:48:00 PM,Sports and travel,Matras Yoga,85000,8,680000,OUT (Penjualan),170
848-62-7243,2019-03-15,3:36:00 PM,Health and beauty,Skincare Wardah,55000,9,495000,OUT (Penjualan),50
605-83-1050,2019-03-15,4:26:00 PM,Fashion accessories,Ikat Pinggang Hitam,45000,2,90000,OUT (Penjualan),73
510-09-5628,2019-03-15,6:20:00 PM,Fashion accessories,Kaos Kaki Polos,15000,10,150000,OUT (Penjualan),45
701-69-8742,2019-03-16,10:11:00 AM,Sports and travel,Matras Yoga,85000,10,850000,OUT (Penjualan),160
290-68-2984,2019-03-16,11:22:00 AM,Home and lifestyle,Lampu LED Philips,35000,4,140000,OUT (Penjualan),24
727-17-0390,2019-03-16,12:43:00 PM,Food and beverages,Kopi Kapal Api,1500,5,7500,OUT (Penjualan),38
210-74-9613,2019-03-16,3:33:00 PM,Fashion accessories,Kaos Kaki Polos,15000,4,60000,OUT (Penjualan),41
578-80-7669,2019-03-16,4:58:00 PM,Sports and travel,Jas Hujan,65000,1,65000,OUT (Penjualan),34
711-31-1234,2019-03-16,6:51:00 PM,Electronic accessories,Charger HP,45000,4,180000,OUT (Penjualan),44
286-43-6208,2019-03-16,7:08:00 PM,Food and beverages,Indomie Goreng,3500,9,31500,OUT (Penjualan),69
575-30-8091,2019-03-16,7:25:00 PM,Sports and travel,Matras Yoga,85000,8,680000,OUT (Penjualan),152
617-15-4209,2019-03-16,7:47:00 PM,Health and beauty,Skincare Wardah,55000,2,110000,OUT (Penjualan),48
152-03-4217,2019-03-17,11:55:00 AM,Home and lifestyle,Deterjen Rinso,22000,9,198000,OUT (Penjualan),64
642-30-6693,2019-03-17,1:54:00 PM,Sports and travel,Botol Minum Tumblr,40000,6,240000,OUT (Penjualan),127
220-68-6701,2019-03-17,4:36:00 PM,Home and lifestyle,Sapu Lantai,25000,4,100000,OUT (Penjualan),70
320-32-8842,2019-03-17,6:58:00 PM,Food and beverages,Indomie Goreng,3500,1,3500,OUT (Penjualan),68
662-47-5456,2019-03-17,7:06:00 PM,Fashion accessories,Kaos Kaki Polos,15000,10,150000,OUT (Penjualan),31
880-46-5796,2019-03-17,7:53:00 PM,Sports and travel,Matras Yoga,85000,10,850000,OUT (Penjualan),142
420-04-7590,2019-03-18,11:29:00 AM,Home and lifestyle,Lampu LED Philips,35000,3,105000,OUT (Penjualan),21
776-68-1096,2019-03-18,1:45:00 PM,Home and lifestyle,Sapu Lantai,25000,3,75000,OUT (Penjualan),67
256-58-3609,2019-03-18,3:29:00 PM,Fashion accessories,Kaos Kaki Polos,15000,1,15000,OUT (Penjualan),30
413-20-6708,2019-03-18,3:52:00 PM,Fashion accessories,Ikat Pinggang Hitam,45000,1,45000,OUT (Penjualan),72
485-30-8700,2019-03-18,4:10:00 PM,Sports and travel,Matras Yoga,85000,5,425000,OUT (Penjualan),137
439-54-7422,2019-03-18,5:15:00 PM,Electronic accessories,Earphone TWS,150000,4,600000,OUT (Penjualan),45
263-87-5680,2019-03-18,5:38:00 PM,Home and lifestyle,Sapu Lantai,25000,10,250000,OUT (Penjualan),57
831-07-6050,2019-03-19,11:30:00 AM,Electronic accessories,Powerbank 10000mAh,120000,5,600000,OUT (Penjualan),54
737-88-5876,2019-03-19,11:52:00 AM,Home and lifestyle,Deterjen Rinso,22000,4,88000,OUT (Penjualan),60
318-81-2368,2019-03-19,12:16:00 PM,Electronic accessories,Powerbank 10000mAh,120000,1,120000,OUT (Penjualan),53
568-90-5112,2019-03-19,12:46:00 PM,Health and beauty,Pasta Gigi Pepsodent,15000,4,60000,OUT (Penjualan),66
850-41-9669,2019-03-19,1:25:00 PM,Electronic accessories,Kabel Data Type-C,35000,9,315000,OUT (Penjualan),158
548-48-3156,2019-03-19,1:37:00 PM,Food and beverages,Minyak Goreng 2L,32000,2,64000,OUT (Penjualan),39
701-23-5550,2019-03-19,1:40:00 PM,Home and lifestyle,Sapu Lantai,25000,4,100000,OUT (Penjualan),53
462-78-5240,2019-03-19,2:35:00 PM,Electronic accessories,Earphone TWS,150000,2,300000,OUT (Penjualan),43
593-08-5916,2019-03-19,3:23:00 PM,Fashion accessories,Topi Baseball,35000,1,35000,OUT (Penjualan),79
155-45-3814,2019-03-19,3:29:00 PM,Electronic accessories,Earphone TWS,150000,8,1200000,OUT (Penjualan),35
898-04-2717,2019-03-19,3:49:00 PM,Fashion accessories,Kaos Kaki Polos,15000,9,135000,OUT (Penjualan),21
728-88-7867,2019-03-19,3:52:00 PM,Home and lifestyle,Deterjen Rinso,22000,4,88000,OUT (Penjualan),56
574-22-5561,2019-03-19,5:08:00 PM,Fashion accessories,Topi Baseball,35000,10,350000,OUT (Penjualan),69
716-39-1409,2019-03-19,6:19:00 PM,Health and beauty,Shampo Clear,28000,7,196000,OUT (Penjualan),99
751-69-0068,2019-03-19,7:09:00 PM,Sports and travel,Kacamata Renang,50000,9,450000,OUT (Penjualan),34
301-81-8610,2019-03-19,7:42:00 PM,Fashion accessories,Ikat Pinggang Hitam,45000,8,360000,OUT (Penjualan),64
